Node,X,Y,U1,U2,S11,S22,S12
1.355000000000000000e+03,1.480000019073486328e+01,6.000000238418579102e-01,3.090303124508864130e-08,5.274743841710005654e-08,4.393930912017822266e+00,-1.647342741489410400e-02,-1.921863853931427002e-02
1.356000000000000000e+03,1.489999961853027344e+01,6.000000238418579102e-01,3.111249924359071883e-08,5.345283327073957480e-08,4.393930912017822266e+00,-1.647352799773216248e-02,-1.921853423118591309e-02
1.357000000000000000e+03,1.500000000000000000e+01,6.000000238418579102e-01,3.132197079480647517e-08,5.416299231342236453e-08,4.393930435180664062e+00,-1.647363789379596710e-02,-1.921877823770046234e-02
1.358000000000000000e+03,1.510000038146972656e+01,6.000000238418579102e-01,3.153144234602223150e-08,5.487791554514842574e-08,4.393930435180664062e+00,-1.647375710308551788e-02,-1.921879313886165619e-02
1.359000000000000000e+03,1.519999980926513672e+01,6.000000238418579102e-01,3.174091034452430904e-08,5.559758520234936441e-08,4.393929958343505859e+00,-1.647388935089111328e-02,-1.921857334673404694e-02
1.360000000000000000e+03,1.530000019073486328e+01,6.000000238418579102e-01,3.195038189574006537e-08,5.632202615402093215e-08,4.393929958343505859e+00,-1.647403836250305176e-02,-1.921868883073329926e-02
1.361000000000000000e+03,1.539999961853027344e+01,6.000000238418579102e-01,3.215984989424214291e-08,5.705121353116737737e-08,4.393929958343505859e+00,-1.647420972585678101e-02,-1.921836845576763153e-02
1.362000000000000000e+03,1.550000000000000000e+01,6.000000238418579102e-01,3.236932144545789924e-08,5.778517220278445166e-08,4.393929481506347656e+00,-1.647440716624259949e-02,-1.921837031841278076e-02
1.363000000000000000e+03,1.560000038146972656e+01,6.000000238418579102e-01,3.257879299667365558e-08,5.852388795801743981e-08,4.393929481506347656e+00,-1.647463627159595490e-02,-1.921810954809188843e-02
1.364000000000000000e+03,1.569999980926513672e+01,6.000000238418579102e-01,3.278826099517573311e-08,5.926735369143898424e-08,4.393929004669189453e+00,-1.647490076720714569e-02,-1.921757496893405914e-02
1.365000000000000000e+03,1.580000019073486328e+01,6.000000238418579102e-01,3.299773254639148945e-08,6.001558716661747894e-08,4.393928527832031250e+00,-1.647521182894706726e-02,-1.921732723712921143e-02
1.366000000000000000e+03,1.589999961853027344e+01,6.000000238418579102e-01,3.320720054489356698e-08,6.076857772541188751e-08,4.393928527832031250e+00,-1.647557504475116730e-02,-1.921658217906951904e-02
1.367000000000000000e+03,1.600000000000000000e+01,6.000000238418579102e-01,3.341667209610932332e-08,6.152632892053588876e-08,4.393928050994873047e+00,-1.647600159049034119e-02,-1.921609230339527130e-02
1.368000000000000000e+03,1.610000038146972656e+01,6.000000238418579102e-01,3.362614364732507966e-08,6.228884075198948267e-08,4.393927574157714844e+00,-1.647649891674518585e-02,-1.921525411307811737e-02
1.369000000000000000e+03,1.620000076293945312e+01,6.000000238418579102e-01,3.383561519854083599e-08,6.305611321977266925e-08,4.393927097320556641e+00,-1.647708192467689514e-02,-1.921423710882663727e-02
1.370000000000000000e+03,1.629999923706054688e+01,6.000000238418579102e-01,3.404507964432923472e-08,6.382812500760337571e-08,4.393926143646240234e+00,-1.647776365280151367e-02,-1.921262405812740326e-02
1.371000000000000000e+03,1.639999961853027344e+01,6.000000238418579102e-01,3.425455119554499106e-08,6.460491164261839003e-08,4.393925666809082031e+00,-1.647856272757053375e-02,-1.921153627336025238e-02
1.372000000000000000e+03,1.650000000000000000e+01,6.000000238418579102e-01,3.446402274676074740e-08,6.538645891396299703e-08,4.393924713134765625e+00,-1.647949405014514923e-02,-1.920977793633937836e-02
1.373000000000000000e+03,1.660000038146972656e+01,6.000000238418579102e-01,3.467349429797650373e-08,6.617276682163719670e-08,4.393923759460449219e+00,-1.648057997226715088e-02,-1.920768432319164276e-02
1.374000000000000000e+03,1.670000076293945312e+01,6.000000238418579102e-01,3.488296229647858127e-08,6.696383536564098904e-08,4.393922805786132812e+00,-1.648184284567832947e-02,-1.920520514249801636e-02
1.375000000000000000e+03,1.679999923706054688e+01,6.000000238418579102e-01,3.509243029498065880e-08,6.775964322969230125e-08,4.393921375274658203e+00,-1.648331247270107269e-02,-1.920189335942268372e-02
1.376000000000000000e+03,1.689999961853027344e+01,6.000000238418579102e-01,3.530190184619641514e-08,6.856023304635527893e-08,4.393919944763183594e+00,-1.648502051830291748e-02,-1.919883117079734802e-02
1.377000000000000000e+03,1.700000000000000000e+01,6.000000238418579102e-01,3.551136984469849267e-08,6.936557639392049168e-08,4.393918514251708984e+00,-1.648700237274169922e-02,-1.919478364288806915e-02
1.378000000000000000e+03,1.710000038146972656e+01,6.000000238418579102e-01,3.572084139591424901e-08,7.017568037781529711e-08,4.393916606903076172e+00,-1.648929901421070099e-02,-1.919004507362842560e-02
1.379000000000000000e+03,1.720000076293945312e+01,6.000000238418579102e-01,3.593031294713000534e-08,7.099054499803969520e-08,4.393914699554443359e+00,-1.649196073412895203e-02,-1.918450929224491119e-02
1.380000000000000000e+03,1.729999923706054688e+01,6.000000238418579102e-01,3.613977739291840408e-08,7.181014893831161316e-08,4.393912792205810547e+00,-1.649504341185092926e-02,-1.917767524719238281e-02
1.381000000000000000e+03,1.739999961853027344e+01,6.000000238418579102e-01,3.634924894413416041e-08,7.263453483119519660e-08,4.393910408020019531e+00,-1.649861223995685577e-02,-1.917056366801261902e-02
1.382000000000000000e+03,1.750000000000000000e+01,6.000000238418579102e-01,3.655872049534991675e-08,7.346367425498101511e-08,4.393908023834228516e+00,-1.650274358689785004e-02,-1.916186884045600891e-02
1.383000000000000000e+03,1.760000038146972656e+01,6.000000238418579102e-01,3.676818849385199428e-08,7.429757431509642629e-08,4.393905162811279297e+00,-1.650753058493137360e-02,-1.915180869400501251e-02
1.384000000000000000e+03,1.770000076293945312e+01,6.000000238418579102e-01,3.697766004506775062e-08,7.513623501154143014e-08,4.393902778625488281e+00,-1.651307940483093262e-02,-1.914019137620925903e-02
1.385000000000000000e+03,1.779999923706054688e+01,6.000000238418579102e-01,3.718712449085614935e-08,7.597963502803395386e-08,4.393899917602539062e+00,-1.651952229440212250e-02,-1.912642456591129303e-02
1.386000000000000000e+03,1.789999961853027344e+01,6.000000238418579102e-01,3.739659604207190569e-08,7.682781699713814305e-08,4.393897533416748047e+00,-1.652701757848262787e-02,-1.911142840981483459e-02
1.387000000000000000e+03,1.800000000000000000e+01,6.000000238418579102e-01,3.760606404057398322e-08,7.768075249714456731e-08,4.393895149230957031e+00,-1.653575152158737183e-02,-1.909379847347736359e-02
1.388000000000000000e+03,1.810000038146972656e+01,6.000000238418579102e-01,3.781553559178973956e-08,7.853845573890794185e-08,4.393893718719482422e+00,-1.654595881700515747e-02,-1.907364465296268463e-02
1.389000000000000000e+03,1.820000076293945312e+01,6.000000238418579102e-01,3.802500714300549589e-08,7.940091251157355146e-08,4.393892765045166016e+00,-1.655792444944381714e-02,-1.905068010091781616e-02
1.390000000000000000e+03,1.829999923706054688e+01,6.000000238418579102e-01,3.823447158879389463e-08,8.026810860428668093e-08,4.393893718719482422e+00,-1.657200045883655548e-02,-1.902423053979873657e-02
1.391000000000000000e+03,1.839999961853027344e+01,6.000000238418579102e-01,3.844394314000965096e-08,8.114008664961147588e-08,4.393896579742431641e+00,-1.658862456679344177e-02,-1.899517700076103210e-02
1.392000000000000000e+03,1.850000000000000000e+01,6.000000238418579102e-01,3.865341469122540730e-08,8.201681822583850590e-08,4.393902778625488281e+00,-1.660832203924655914e-02,-1.896214485168457031e-02
1.393000000000000000e+03,1.860000038146972656e+01,6.000000238418579102e-01,3.886288624244116363e-08,8.289831043839512859e-08,4.393913269042968750e+00,-1.663174107670783997e-02,-1.892540790140628815e-02
1.394000000000000000e+03,1.870000076293945312e+01,6.000000238418579102e-01,3.907236134637059877e-08,8.378455618185398635e-08,4.393930435180664062e+00,-1.665963977575302124e-02,-1.888506859540939331e-02
1.395000000000000000e+03,1.879999923706054688e+01,6.000000238418579102e-01,3.928183289758635510e-08,8.467554835078772157e-08,4.393956184387207031e+00,-1.669286005198955536e-02,-1.884123124182224274e-02
1.396000000000000000e+03,1.889999961853027344e+01,6.000000238418579102e-01,3.949131155422946904e-08,8.557130826147840708e-08,4.393993377685546875e+00,-1.673222891986370087e-02,-1.879619061946868896e-02
1.397000000000000000e+03,1.900000000000000000e+01,6.000000238418579102e-01,3.970079021087258297e-08,8.647182170307132765e-08,4.394046783447265625e+00,-1.677826792001724243e-02,-1.875105313956737518e-02
1.398000000000000000e+03,1.910000038146972656e+01,6.000000238418579102e-01,3.991027597294305451e-08,8.737709578099384089e-08,4.394120216369628906e+00,-1.683055423200130463e-02,-1.871028728783130646e-02
1.399000000000000000e+03,1.920000076293945312e+01,6.000000238418579102e-01,4.011976528772720485e-08,8.828711628439123160e-08,4.394220352172851562e+00,-1.688625290989875793e-02,-1.868084073066711426e-02
1.400000000000000000e+03,1.929999923706054688e+01,6.000000238418579102e-01,4.032926170793871279e-08,8.920186189698142698e-08,4.394351482391357422e+00,-1.693703792989253998e-02,-1.867349818348884583e-02
1.401000000000000000e+03,1.939999961853027344e+01,6.000000238418579102e-01,4.053876523357757833e-08,9.012137525132857263e-08,4.394515991210937500e+00,-1.696285605430603027e-02,-1.870586536824703217e-02
1.402000000000000000e+03,1.950000000000000000e+01,6.000000238418579102e-01,4.074827941735748027e-08,9.104562082029588055e-08,4.394710063934326172e+00,-1.692090369760990143e-02,-1.879724115133285522e-02
1.403000000000000000e+03,1.960000038146972656e+01,6.000000238418579102e-01,4.095780070656473981e-08,9.197460570931070833e-08,4.394918441772460938e+00,-1.673003099858760834e-02,-1.896298117935657501e-02
1.404000000000000000e+03,1.970000076293945312e+01,6.000000238418579102e-01,4.116732554848567815e-08,9.290831570751834079e-08,4.395112514495849609e+00,-1.627738960087299347e-02,-1.918672583997249603e-02
1.405000000000000000e+03,1.979999923706054688e+01,6.000000238418579102e-01,4.137684328497925890e-08,9.384675081491877791e-08,4.395254135131835938e+00,-1.547856070101261139e-02,-1.939310319721698761e-02
1.406000000000000000e+03,1.989999961853027344e+01,6.000000238418579102e-01,4.158635036333180324e-08,9.478996076950352290e-08,4.395318031311035156e+00,-1.440495811402797699e-02,-1.944903284311294556e-02
1.407000000000000000e+03,2.000000000000000000e+01,6.000000238418579102e-01,4.179584323082963238e-08,9.573795978212729096e-08,4.395311832427978516e+00,-1.335579063743352890e-02,-1.924051716923713684e-02
1.408000000000000000e+03,0.000000000000000000e+00,6.999999880790710449e-01,2.264664680502589029e-37,7.955273396500189358e-38,4.187701225280761719e+00,1.256310343742370605e+00,4.579218029975891113e-01
1.409000000000000000e+03,1.000000014901161194e-01,6.999999880790710449e-01,1.814670635980064617e-10,5.669508265637723810e-11,4.125431537628173828e+00,1.048744440078735352e+00,4.091588854789733887e-01
1.410000000000000000e+03,2.000000029802322388e-01,6.999999880790710449e-01,3.682923688241857008e-10,1.215072625848634402e-10,4.184416770935058594e+00,8.702838420867919922e-01,4.198145270347595215e-01
1.411000000000000000e+03,3.000000119209289551e-01,6.999999880790710449e-01,5.602299735230076294e-10,1.923077391774441480e-10,4.240757942199707031e+00,7.002289891242980957e-01,4.084157943725585938e-01
1.412000000000000000e+03,4.000000059604644775e-01,6.999999880790710449e-01,7.566318682705741594e-10,2.670448306929529281e-10,4.289615154266357422e+00,5.505838990211486816e-01,3.784308433532714844e-01
1.413000000000000000e+03,5.000000000000000000e-01,6.999999880790710449e-01,9.565919167897618536e-10,3.440603912885364934e-10,4.327217102050781250e+00,4.268537461757659912e-01,3.361778557300567627e-01
1.414000000000000000e+03,6.000000238418579102e-01,6.999999880790710449e-01,1.159141560513887725e-09,4.222318883417841562e-10,4.352159023284912109e+00,3.287296593189239502e-01,2.883417010307312012e-01
1.415000000000000000e+03,6.999999880790710449e-01,6.999999880790710449e-01,1.363405721654942226e-09,5.009492265450887771e-10,4.365343093872070312e+00,2.526464462280273438e-01,2.401888072490692139e-01
1.416000000000000000e+03,8.000000119209289551e-01,6.999999880790710449e-01,1.568684626640504121e-09,5.800011582124398046e-10,4.369105339050292969e+00,1.941609680652618408e-01,1.950563937425613403e-01
1.417000000000000000e+03,8.999999761581420898e-01,6.999999880790710449e-01,1.774465796522406436e-09,6.594426116279805683e-10,4.366167545318603516e+00,1.492016762495040894e-01,1.546120643615722656e-01
1.418000000000000000e+03,1.000000000000000000e+00,6.999999880790710449e-01,1.980400954337824260e-09,7.394854728559607793e-10,4.358981609344482422e+00,1.144869849085807800e-01,1.193999722599983215e-01
1.419000000000000000e+03,1.100000023841857910e+00,6.999999880790710449e-01,2.186267833437227637e-09,8.204216195295543912e-10,4.349455833435058594e+00,8.750306814908981323e-02,8.931583166122436523e-02
1.420000000000000000e+03,1.200000047683715820e+00,6.999999880790710449e-01,2.391936648749037886e-09,9.025745151269859434e-10,4.338951587677001953e+00,6.636870652437210083e-02,6.393600255250930786e-02
1.421000000000000000e+03,1.299999952316284180e+00,6.999999880790710449e-01,2.597339676668752873e-09,9.862703986840415382e-10,4.328374385833740234e+00,4.968681186437606812e-02,4.271371290087699890e-02
1.422000000000000000e+03,1.399999976158142090e+00,6.999999880790710449e-01,2.802452270245225918e-09,1.071823074738631476e-09,4.318291664123535156e+00,3.641979768872261047e-02,2.508532255887985229e-02
1.423000000000000000e+03,1.500000000000000000e+00,6.999999880790710449e-01,3.007275761746086573e-09,1.159525697680408030e-09,4.309030532836914062e+00,2.579392492771148682e-02,1.052264869213104248e-02
1.424000000000000000e+03,1.600000023841857910e+00,6.999999880790710449e-01,3.211827470650518990e-09,1.249647385570540337e-09,4.300754070281982422e+00,1.722837984561920166e-02,-1.445776550099253654e-03
1.425000000000000000e+03,1.700000047683715820e+00,6.999999880790710449e-01,3.416134042311114172e-09,1.342433386675168094e-09,4.293519973754882812e+00,1.028383430093526840e-02,-1.122925989329814911e-02
1.426000000000000000e+03,1.799999952316284180e+00,6.999999880790710449e-01,3.620225674794141923e-09,1.438105190487704022e-09,4.287318229675292969e+00,4.625244531780481339e-03,-1.917745731770992279e-02
1.427000000000000000e+03,1.899999976158142090e+00,6.999999880790710449e-01,3.824135230701131150e-09,1.536862415107975721e-09,4.282097816467285156e+00,-5.086569672130281106e-06,-2.558642812073230743e-02
1.428000000000000000e+03,2.000000000000000000e+00,6.999999880790710449e-01,4.027894018321376279e-09,1.638884583599065081e-09,4.277785778045654297e+00,-3.806999884545803070e-03,-3.070539608597755432e-02
1.429000000000000000e+03,2.099999904632568359e+00,6.999999880790710449e-01,4.231530681408912642e-09,1.744332567277240287e-09,4.274297714233398438e+00,-6.936766207218170166e-03,-3.474380820989608765e-02
1.430000000000000000e+03,2.200000047683715820e+00,6.999999880790710449e-01,4.435074085762380491e-09,1.853351361269517383e-09,4.271546363830566406e+00,-9.517581202089786530e-03,-3.787761181592941284e-02
1.431000000000000000e+03,2.299999952316284180e+00,6.999999880790710449e-01,4.638546879931482181e-09,1.966070195535962739e-09,4.269444942474365234e+00,-1.164729613810777664e-02,-4.025441780686378479e-02
1.432000000000000000e+03,2.400000095367431641e+00,6.999999880790710449e-01,4.841972600644339764e-09,2.082606087583371846e-09,4.267911911010742188e+00,-1.340425293892621994e-02,-4.199865832924842834e-02
1.433000000000000000e+03,2.500000000000000000e+00,6.999999880790710449e-01,5.045369011469347242e-09,2.203062843264547155e-09,4.266870498657226562e+00,-1.485160179436206818e-02,-4.321487620472908020e-02
1.434000000000000000e+03,2.599999904632568359e+00,6.999999880790710449e-01,5.248752543707269069e-09,2.327534609491976880e-09,4.266251087188720703e+00,-1.604062877595424652e-02,-4.399156197905540466e-02
